Epoch,Train Loss,Validation Loss
112,0.0019855548847570186,0.001852509349670359
113,0.001998767656752736,0.0019509524725818711
114,0.001981474541308772,0.0016929193133316737
115,0.0019832574823845386,0.001647579999132033
116,0.0019765729618181163,0.0018158837889419182
117,0.0019982075861965615,0.0019768962964391043
118,0.0020151602220721543,0.0017059129374837013
119,0.0020109675232864296,0.0018403379041333928
120,0.002020940335771431,0.0019282054716696668
121,0.0019985666091088205,0.0017434017898171749
122,0.002040164476299348,0.0017908625059614056
123,0.0020145604060316045,0.0017309857541572694
124,0.001995205004156257,0.0019482110525898047
125,0.0020109672461532885,0.001716580395096619
126,0.0019609719843881775,0.001689467576062797
127,0.0020028554388166714,0.002393332317679826
128,0.002031370722236008,0.0017021497448073014
129,0.0019955223041405487,0.0019331460689978772
130,0.0019961450507657397,0.0018406618588702067
131,0.0019806000905292524,0.0018248302819158294
132,0.002008280117944297,0.001761617054733889
133,0.001985695151314657,0.0018544647012420587
134,0.002019615875582935,0.0019137123431152616
135,0.002005891965624566,0.00205291451972076
136,0.002002076794936632,0.002064934680483451
137,0.0019990378169394618,0.0018761693882927495
138,0.0020132521668630135,0.0019847193126272607
139,0.001985818873638184,0.0017765485681593418
140,0.0019898057608063228,0.0018575963055665948
141,0.001974131581987927,0.0018161605234797065
142,0.0020053608795731434,0.0019399414396550703
143,0.0019977436717858333,0.00170703689831211
144,0.0019929628641370475,0.001697656651039755
145,0.0020168298617742647,0.0019226548366101557
146,0.002028785470368651,0.0019338950683289256
147,0.001987622128540857,0.0018701450868607744
148,0.0020232646661396654,0.0018475943667765119
149,0.0020057231643780447,0.001825727251248042
150,0.001998495489371837,0.002238107082360473
